dump_name,breach_date,record_count,source,info
HO[1775]__Fotolog.com,,18774892,Hashmob,SHA2-256
HO[1773]__Eyeem.com,,12327759,Hashmob,sha1($salt.$pass)
HO[1732]__Forum.evony.com,,934170,Hashmob,vBulletin < v3.8.5
HO[1731]__Xpgamesaves.com,,879853,Hashmob,"MyBB 1.2+, IPB2+ (Invision Power Board)"
HO[1728]__Thewarinc.com,,990774,Hashmob,vBulletin >= v3.8.5
HO[1724]__D3scene.com,,566778,Hashmob,vBulletin < v3.8.5
HO[1718]__Sampgames.ru,,255496,Hashmob,md5(md5($pass))
HO[1712]__Lovingferrets.com,,222954,Hashmob,vBulletin < v3.8.5
HO[16]__Rootkit.com,,58661,Hashmob,MD5
HO[1692]__Programmingforums.com,,706065,Hashmob,vBulletin < v3.8.5
HO[1691]__Pugpups.com,,58174,Hashmob,MD5
HO[1677]__Emuparadise.me,,1119391,Hashmob,vBulletin >= v3.8.5
HO[1665]__Scam.com,,471734,Hashmob,vBulletin < v3.8.5
HO[1664]__Passwordscity.net,,39571,Hashmob,vBulletin >= v3.8.5
HO[1661]__Ownagepranks.com,,117241,Hashmob,vBulletin < v3.8.5
HO[1658]__Gamevn.com,,176362,Hashmob,vBulletin >= v3.8.5
HO[1657]__De.streamscene.cc,,16089,Hashmob,vBulletin >= v3.8.5
HO[1655]__Allwomenstalk.com,,198205,Hashmob,phpass
HO[1654]__Filetracker.pl,,41019,Hashmob,MD5
HO[1653]__Interpals.net,,723951,Hashmob,"bcrypt $2*$, Blowfish (Unix)"
HO[1652]__Acne.org,,435467,Hashmob,"MyBB 1.2+, IPB2+ (Invision Power Board)"
HO[1651]__Foe-rs.com,,16435,Hashmob,SHA1
HO[1648]__Myfitnesspal.com (Under Armour),,24418819,Hashmob,sha1($salt.$pass)
HO[1647]__Warandwork.net,,57098,Hashmob,md5(md5($pass))
HO[1639]__Facenama.com,,88298,Hashmob,MD5
HO[1636]__Vape.gg,,4881,Hashmob,phpass
HO[1634]__Gamingdeluxe.net,,8746,Hashmob,vBulletin >= v3.8.5
HO[1628]__Mysticartpictures.com,,102979,Hashmob,SHA2-256
HO[1627]__Servershop.ru,,130156,Hashmob,md5(md5($pass))
HO[1626]__Diablogolf.com,,141188,Hashmob,SHA1
HO[1625]__Wintip.dk,,122577,Hashmob,MD5
HO[1624]__Shop89.ru,,76881,Hashmob,MySQL4.1/MySQL5
HO[1621]__Caixiaodong.com,,153670,Hashmob,MD5
HO[1620]__Gostika.ru,,105016,Hashmob,MD5
HO[1618]__Fantasyseriea.com,,133652,Hashmob,"md5crypt, MD5 (Unix), Cisco-IOS $1$ (MD5)"
HO[1616]__Bigpuzzle.ru,,49214,Hashmob,SHA1
HO[1613]__Energizerpowerpacks.com,,84940,Hashmob,MD5
HO[1612]__Glowing-hair.com,,16994,Hashmob,"osCommerce, xt:Commerce"
HO[1611]__Flying-file.com,,72948,Hashmob,SHA2-256
HO[1610]__Online.ithome.com.tw,,77369,Hashmob,MD5
HO[1609]__Gpma.ru,,66543,Hashmob,Joomla < 2.5.18
HO[1608]__Edspcsmf.com.au,,16101,Hashmob,MD5
HO[1606]__Maxipermis.com,,43258,Hashmob,MD5
HO[1605]__Scripts20.com,,17220,Hashmob,MD5
HO[1604]__Jeanclaudevandamme.fr,,99536,Hashmob,MD5
HO[1603]__Relatosamateurs.com,,100528,Hashmob,MD5
HO[1601]__Msmeresearch.com,,98726,Hashmob,MD5
HO[1600]__Cura.at,,15904,Hashmob,MD5
HO[15]__Stratfor,,822629,Hashmob,MD5
HO[1599]__Electorg.ru,,22578,Hashmob,MD5
HO[1598]__Agitprop.media-objektiv.com,,42470,Hashmob,MD5
HO[1597]__Auto-voshod.ru,,87251,Hashmob,vBulletin < v3.8.5
HO[1596]__Mypita.ourconference.ca,,36180,Hashmob,MD5
HO[1592]__Kiaebs.org,,33076,Hashmob,SHA2-256
HO[1591]__Promgoods.ru,,23193,Hashmob,MD5
HO[1590]__Djcj.org,,51054,Hashmob,Drupal7
HO[1589]__Tablatures.tk,,70896,Hashmob,MD5
HO[1588]__Iskkra9.ksdk.ru,,31698,Hashmob,MD5
HO[1587]__Fiola1002.pedmix.ru,,31671,Hashmob,MD5
HO[1586]__Light.muztorg.ru,,46648,Hashmob,MD5
HO[1585]__Smc-bg.com,,78686,Hashmob,MD5
HO[1580]__Storelp.ru,,910957,Hashmob,MD5
HO[1579]__Forine.net,,112859,Hashmob,MD5
HO[1578]__Naturalendo.com,,40578,Hashmob,MD5
HO[1577]__Kompamagazine.com,,389800,Hashmob,MD5
HO[1576]__Budvarealestate.com,,541151,Hashmob,MD5
HO[1575]__Lavoraconnoi.euronics.it,,103784,Hashmob,MD5
HO[1574]__Msmemart.com,,113212,Hashmob,MD5
HO[1573]__Releasemyad.com,,151401,Hashmob,MD5
HO[1572]__Feelwell.co.kr,,210661,Hashmob,MySQL4.1/MySQL5
HO[1571]__Zildjian.ru,,195479,Hashmob,MD5
HO[1570]__Boatersresources.com,,19821,Hashmob,MD5
HO[1569]__Aslme.org,,140212,Hashmob,MD5
HO[1568]__Trueplookpanya.com,,173497,Hashmob,MD5
HO[1567]__Fupa.net,,163659,Hashmob,MD5
HO[1566]__Hypercomplex.xpsweb.com,,107010,Hashmob,MD5
HO[1565]__Smartsoft.kiev.ua,,180855,Hashmob,md5(md5($pass))
HO[1563]__Originalintimo.com,,120388,Hashmob,"osCommerce, xt:Commerce"
HO[1562]__Bondagestory.biz,,66669,Hashmob,vBulletin < v3.8.5
HO[1560]__Shop77.ru,,76396,Hashmob,MySQL4.1/MySQL5
HO[1559]__Jodi4ever.com,,204741,Hashmob,phpass
HO[1543]__No1hsk.co.kr,,153714,Hashmob,MySQL4.1/MySQL5
HO[1528]__Travel4.innolife.net,,74788,Hashmob,MySQL323
HO[1518]__Spoilthedead.com,,31241,Hashmob,vBulletin >= v3.8.5
HO[1515]__Minecraftworldmap.com,,60336,Hashmob,"MyBB 1.2+, IPB2+ (Invision Power Board)"
HO[1509]__Have I been Pwned V4,,34262491,Hashmob,SHA1
HO[1507]__Elance.com,,851331,Hashmob,SHA1
HO[1506]__Bedstore.co.uk & Kiddicare.com,,10288,Hashmob,MD5
HO[1505]__Merlinsmagicbitcoins.com,,428246,Hashmob,phpass
HO[1504]__Dvdrbase.info,,83459,Hashmob,vBulletin < v3.8.5
HO[1503]__Ccgrealms.com,,162173,Hashmob,vBulletin < v3.8.5
HO[1502]__4m.net,,76781,Hashmob,vBulletin >= v3.8.5
HO[1501]__Horseandhound.co.uk,,95134,Hashmob,vBulletin < v3.8.5
HO[1500]__Gsmforum.tv,,43077,Hashmob,vBulletin < v3.8.5
HO[14]__Project Mayhem,,91062,Hashmob,MD5
HO[1499]__Dealdatabase.com,,80699,Hashmob,vBulletin < v3.8.5
HO[1498]__Best-hack.net,,44097,Hashmob,vBulletin >= v3.8.5
HO[1496]__Ministerioshebron.com,,18933,Hashmob,Joomla < 2.5.18
HO[1495]__Aerocenter.ir,,44171,Hashmob,vBulletin < v3.8.5
HO[1493]__Jashaka.com,,37936,Hashmob,vBulletin < v3.8.5
HO[1492]__Linuxforen.de,,39113,Hashmob,vBulletin < v3.8.5
HO[1491]__Blackhatdevil.com,,17776,Hashmob,vBulletin >= v3.8.5
HO[1490]__40kforums.com,,38939,Hashmob,vBulletin < v3.8.5
HO[1489]__Bodybuilder.ir,,30069,Hashmob,vBulletin < v3.8.5
HO[1488]__Game4you.us,,22610,Hashmob,vBulletin >= v3.8.5
HO[1487]__Psychonaut.com,,9095,Hashmob,vBulletin >= v3.8.5
HO[1486]__Brahminsnet.com,,19800,Hashmob,vBulletin >= v3.8.5
HO[1485]__Nucia.nl,,32995,Hashmob,vBulletin < v3.8.5
HO[1484]__Play4trophies.com,,16915,Hashmob,vBulletin >= v3.8.5
HO[1483]__Deways.com,,24014,Hashmob,"bcrypt $2*$, Blowfish (Unix)"
HO[1482]__Consolecrunch.org,,77981,Hashmob,"bcrypt $2*$, Blowfish (Unix)"
HO[1479]__Sjovt.com,,677735,Hashmob,MD5
HO[1423]__Fanboygaming.com,,36266,Hashmob,phpass
HO[1421]__Lighthouseuniform.com,,28611,Hashmob,"osCommerce, xt:Commerce"
HO[1420]__Applebeebook.co.kr,,62198,Hashmob,MySQL4.1/MySQL5
HO[1418]__Tichuiq.com,,56981,Hashmob,MD5
HO[1415]__Guide-hs.hkesports.com,,54481,Hashmob,MD5
HO[1414]__Megapreturi.ro,,35887,Hashmob,MD5
HO[1413]__Realtimepublishers.com,,60641,Hashmob,MD5
HO[1412]__Iiap.res.in,,46295,Hashmob,Drupal7
HO[1411]__U2achtung.com,,16294,Hashmob,MD5
HO[1410]__Eurocampingcar.com,,61272,Hashmob,MD5
HO[1408]__Bmapo.com,,55449,Hashmob,MD5
HO[1407]__Leuropevueduciel.com,,63910,Hashmob,MD5
HO[1406]__Mindfiesta.com,,45247,Hashmob,MD5
HO[1405]__Orlandosentinel2.com,,50275,Hashmob,phpass
HO[1404]__1001moteurs.com,,56821,Hashmob,phpass
HO[1402]__Mxzdy.com,,55576,Hashmob,MD5
HO[1401]__Monolink.kr,,63997,Hashmob,MD5
HO[1400]__Aeroklas.com,,53479,Hashmob,SHA1
HO[1398]__Pk.ipobar.com,,49791,Hashmob,MD5
HO[1397]__Industrialreviews.ru,,42090,Hashmob,phpass
HO[1396]__Dosportseasy.com,,47309,Hashmob,SHA1
HO[1395]__Spanking-shop.com,,35760,Hashmob,vBulletin >= v3.8.5
HO[1393]__Presiuniv.ac.in,,37018,Hashmob,MD5
HO[1392]__Data.e-rockford.com,,50856,Hashmob,MD5
HO[1390]__Marriagebuilders.com,,19772,Hashmob,MD5
HO[1387]__Tabledescalories.com,,22126,Hashmob,MD5
HO[1386]__Assoc.pension.bg,,49717,Hashmob,MD5
HO[1385]__History.cyberbody.ru,,39646,Hashmob,phpass
HO[1384]__Designbuilder-v4.co.uk,,48304,Hashmob,MD5
HO[1383]__Panapace.com,,49095,Hashmob,MD5
HO[1381]__Subfor.associationhouse.org.uk,,49222,Hashmob,MD5
HO[1380]__Partycam.de,,36516,Hashmob,MD5
HO[137]__Nihonomaru,,276184,Hashmob,vBulletin < v3.8.5
HO[1378]__Huplux.com,,71346,Hashmob,MySQL4.1/MySQL5
HO[1377]__Eliteskills.com,,49841,Hashmob,MD5
HO[1376]__Pcbuyersguide.com.ph,,45194,Hashmob,phpass
HO[1375]__Kutle.bunedir.org,,46203,Hashmob,MD5
HO[1374]__Dordingull.com,,41472,Hashmob,MD5
HO[1373]__Umaxit.com,,19873,Hashmob,MD5
HO[1372]__Seat-portal.de,,48949,Hashmob,MD5
HO[1371]__Armorama.com,,44752,Hashmob,MD5
HO[1370]__Chokthaweeplastic.com,,45423,Hashmob,MD5
HO[1369]__Aadalsiden.info,,47313,Hashmob,MD5
HO[1367]__Freeclassifieds.ws,,31280,Hashmob,MD5
HO[1366]__Themusichutch.com,,40877,Hashmob,MD5
HO[1365]__Bunedir.org,,39621,Hashmob,MD5
HO[1364]__Bluestartbb.com,,47118,Hashmob,phpass
HO[1362]__Florentiavillage.com,,52975,Hashmob,md5(md5($pass))
HO[1361]__Cskrl.com,,53087,Hashmob,vBulletin < v3.8.5
HO[1360]__Scd.univ-fcomte.fr,,32561,Hashmob,MD5
HO[1359]__Dzialkowiec.pixelart.com.pl,,46231,Hashmob,MD5
HO[1358]__Manastir-lepavina.org,,18871,Hashmob,SHA1
HO[1353]__Orderzwz.com,,32875,Hashmob,Joomla < 2.5.18
HO[1352]__Xn--l3cabki0dq2hg8p.com,,82213,Hashmob,MD5
HO[1351]__3forfun.com,,67832,Hashmob,MD5
HO[1350]__Halalfire.com,,61782,Hashmob,MD5
HO[1349]__Uukt.com.tw,,85142,Hashmob,phpass
HO[1347]__Auphanonline.com,,32960,Hashmob,MD5
HO[1346]__Osnews.com,,22975,Hashmob,SHA1
HO[1345]__Qarchive.org,,86368,Hashmob,MySQL323
HO[1344]__Zx.vaults.jp,,85486,Hashmob,MD5
HO[1343]__Community.saa.co.uk,,20153,Hashmob,"osCommerce, xt:Commerce"
HO[1342]__Onlygirlsgames.com,,64657,Hashmob,MD5
HO[1340]__Fastsaloons.com,,38323,Hashmob,MD5
HO[1339]__Medwaymadness.co.uk,,67714,Hashmob,SHA1
HO[1338]__Bdsmstorys.com,,68299,Hashmob,vBulletin < v3.8.5
HO[1337]__Supras-unisono.info,,76527,Hashmob,MD5
HO[1336]__Academyfence.com,,25257,Hashmob,MD5
HO[1335]__Icpdas-usa.com,,56579,Hashmob,MD5
HO[1334]__Contentwizard.guru,,8129,Hashmob,"bcrypt $2*$, Blowfish (Unix)"
HO[1330]__Coasterfuel.com,,68014,Hashmob,phpass
HO[1328]__Destockcenter.com,,52045,Hashmob,MD5
HO[1326]__Ralphstersspores.com,,30221,Hashmob,MD5
HO[1325]__Multicines.com,,20969,Hashmob,MD5
HO[1324]__Thebluething.com,,45750,Hashmob,MD5
HO[1323]__Civiced.org,,42505,Hashmob,vBulletin < v3.8.5
HO[1322]__Fantasyfoot.fr,,30167,Hashmob,MD5
HO[1321]__Meingartenshop.de,,67468,Hashmob,MD5
HO[1320]__Upiar.com,,948,Hashmob,phpass
HO[1319]__Platinum-celebs.com,,57077,Hashmob,MD5
HO[1318]__Dfbarracks.com,,33446,Hashmob,MD5
HO[1317]__Jeux-gratuit.com,,40755,Hashmob,SHA1
HO[1315]__Tradelead.com,,64942,Hashmob,MD5
HO[1314]__Thezyx.com,,103928,Hashmob,vBulletin < v3.8.5
HO[1313]__Factway.net,,83727,Hashmob,MD5
HO[1312]__Gartoony.diaryclub.com,,57495,Hashmob,MD5
HO[1311]__Ilsantodipadova.com,,118959,Hashmob,MD5
HO[1310]__Arenafan.com,,76712,Hashmob,MD5
HO[1309]__Blog.bg,,84326,Hashmob,MD5
HO[1308]__Bebe-mama.com,,112892,Hashmob,MD5
HO[1307]__Minnesotasrc.com,,20879,Hashmob,MD5
HO[1306]__Choyongpil.net,,18024,Hashmob,MySQL323
HO[1305]__Vch.jp,,73431,Hashmob,SHA2-256
HO[1304]__Jishih.com,,125125,Hashmob,vBulletin < v3.8.5
HO[1303]__Gochonggo.com,,102019,Hashmob,MD5
HO[1301]__Fijilive.com,,77900,Hashmob,MD5
HO[1300]__Swdsd.com,,117947,Hashmob,vBulletin < v3.8.5
HO[1299]__P2ptvsports.com,,91319,Hashmob,SHA1
HO[1298]__Allp2ptv.org,,91211,Hashmob,SHA1
HO[1297]__Developers-heaven.net,,93369,Hashmob,SHA1
HO[1296]__Knowyourcollege-gov.in,,45687,Hashmob,MD5
HO[1295]__Dhasleejobs.com,,102210,Hashmob,MD5
HO[1294]__Akpr.ru,,86166,Hashmob,MD5
HO[1293]__Gamershqitalia.it,,22761,Hashmob,MD5
HO[1292]__Leedsrumours.co.uk,,39726,Hashmob,MD5
HO[1291]__Kindercart.com,,45193,Hashmob,"osCommerce, xt:Commerce"
HO[1290]__Polymery.ru,,83647,Hashmob,MD5
HO[1289]__Teachers.on.net,,87151,Hashmob,MD5
HO[1288]__Raddaily.com,,47087,Hashmob,MD5
HO[1287]__Flashgamesnexus.com,,51808,Hashmob,MD5
HO[1286]__Midnitespot.com,,65702,Hashmob,MD5
HO[1285]__Boiteachansons.net,,45930,Hashmob,SHA1
HO[1283]__Menaceattic.com,,33295,Hashmob,SHA1
HO[1282]__Milwaukee-vtwin.de,,50198,Hashmob,MD5
HO[1279]__Bs.ruilhandel.net,,39655,Hashmob,MD5
HO[1278]__Xoops.org,,60949,Hashmob,MD5
HO[1277]__Cf-vanguard.jp,,91273,Hashmob,MD5
HO[1276]__Gunnarwinkler.de,,29209,Hashmob,MD5
HO[1275]__jack-russell-terrier.forshaw-1.titaninternet.co.uk,,163088,Hashmob,MD5
HO[1273]__Redcolony.com,,146189,Hashmob,MD5
HO[1272]__Bizbilla.com,,74653,Hashmob,MD5
HO[1271]__Pooyingnaka.com,,30337,Hashmob,MD5
HO[1269]__Oospeeddrift.com,,127519,Hashmob,MD5
HO[1268]__Koreacheezsite.com,,122611,Hashmob,MD5
HO[1266]__Tabcrawler.com,,17617,Hashmob,MD5
HO[1265]__Antonovclima.com,,8044,Hashmob,MD5
HO[1263]__Jitzy.diaryclub.com,,57495,Hashmob,MD5
HO[1259]__Flores.com.bo,,135811,Hashmob,"osCommerce, xt:Commerce"
HO[1258]__Etvonline.hk,,35867,Hashmob,phpass
HO[1257]__Digitalfilms.com,,84767,Hashmob,"descrypt, DES (Unix), Traditional DES"
HO[1256]__Iqrashop.com,,139923,Hashmob,"osCommerce, xt:Commerce"
HO[1255]__Fotoboom.com,,77708,Hashmob,MySQL323
HO[1254]__Stm-fencing.com,,107190,Hashmob,phpass
HO[1253]__Percovision.info,,106267,Hashmob,phpass
HO[1252]__Babynames.com,,821766,Hashmob,vBulletin < v3.8.5
HO[1251]__Lakerstats.com,,446560,Hashmob,vBulletin < v3.8.5
HO[1250]__Gl3a.com,,437958,Hashmob,vBulletin < v3.8.5
HO[1249]__Onlinecenter.pl,,309688,Hashmob,vBulletin < v3.8.5
HO[1248]__Gamershell.com,,367246,Hashmob,MD5
HO[1247]__Theaerodrome.com,,408062,Hashmob,vBulletin < v3.8.5
HO[1246]__Music.vuilen.com,,313462,Hashmob,vBulletin >= v3.8.5
HO[1244]__Cordageforum.net,,7756,Hashmob,vBulletin < v3.8.5
HO[1242]__Olgame.tw,,36216,Hashmob,vBulletin < v3.8.5
HO[1241]__Trackmill.com,,392000,Hashmob,vBulletin < v3.8.5
HO[1240]__Bdsmlibrary.org,,67869,Hashmob,vBulletin < v3.8.5
HO[1239]__Vegastripping.com,,36513,Hashmob,MD5
HO[1237]__Hype1.com,,122789,Hashmob,MD5
HO[1236]__Youwinconnect.org.ng,,139968,Hashmob,Joomla < 2.5.18
HO[1234]__Fastecash.com,,63217,Hashmob,MySQL4.1/MySQL5
HO[1233]__Quizrevolution.com,,174210,Hashmob,SHA1
HO[1231]__Thuglak.com,,39904,Hashmob,"osCommerce, xt:Commerce"
HO[1230]__Marketdownload.com,,160351,Hashmob,phpass
HO[1229]__Caratulas.com,,60234,Hashmob,MD5
HO[1227]__Everydayrecipes.ca,,25503,Hashmob,MD5
HO[1226]__Newreleasetoday.com,,117168,Hashmob,MD5
HO[1225]__Wholesale.swimdoctor.co.kr,,164649,Hashmob,MySQL4.1/MySQL5
HO[1223]__Gardens4you.co.uk,,146785,Hashmob,MD5
HO[1221]__Ruah.pl,,148312,Hashmob,MD5
HO[1220]__Lstcymck.edu.hk,,99917,Hashmob,Joomla < 2.5.18
HO[1219]__Lstkgttl.edu.hk,,99956,Hashmob,Joomla < 2.5.18
HO[1218]__Techimo.com,,427652,Hashmob,vBulletin < v3.8.5
HO[1217]__Au2exchange.com,,406932,Hashmob,MD5
HO[1215]__Axparisdev.co.uk,,419924,Hashmob,MD5
HO[1214]__Pif-paf.ru,,308397,Hashmob,vBulletin < v3.8.5
HO[1199]__Onthionline.net,,268247,Hashmob,md5($pass.$salt)
HO[1197]__Denniswheatley.info,,151154,Hashmob,MD5
HO[1196]__Autosportwilly.fr,,109748,Hashmob,"osCommerce, xt:Commerce"
HO[1195]__Myteamstats.com,,125922,Hashmob,MD5
HO[1194]__Supertalent.com,,211289,Hashmob,phpass
HO[1193]__Insiderelite.com,,134258,Hashmob,MD5
HO[1192]__Go-parts.com,,146544,Hashmob,"osCommerce, xt:Commerce"
HO[1189]__Obeikaneducation.com,,810610,Hashmob,MD5
HO[1188]__Shertonenglish.com,,468772,Hashmob,phpass
HO[1187]__Community.hitlab.com,,80019,Hashmob,MD5
HO[1186]__Mystudiyo.com,,394770,Hashmob,SHA1
HO[1185]__4oem.ru,,280647,Hashmob,MD5
HO[1184]__Jobs-bank.com,,147442,Hashmob,"osCommerce, xt:Commerce"
HO[1183]__Ednursery.edu.hk,,165035,Hashmob,Joomla < 2.5.18
HO[1182]__Prowrestlingfans.com,,389083,Hashmob,MD5
HO[1181]__Clpsct.org,,357822,Hashmob,MD5
HO[1180]__Switchmydept.com,,204446,Hashmob,MD5
HO[1179]__Akiba-heroine.com,,149580,Hashmob,SHA1
HO[1177]__Rabota.bg,,243144,Hashmob,MD5
HO[1176]__Familyrelatives.com,,205280,Hashmob,MD5
HO[1175]__Wonderpolls.com,,376311,Hashmob,MD5
HO[1174]__Gincv.com,,573417,Hashmob,MD5
HO[1173]__Ir.chartnexus.com,,318903,Hashmob,MD5
HO[1172]__Hichem.com,,341015,Hashmob,MD5
HO[1171]__Pixelmonmod.com,,245625,Hashmob,phpass
HO[1170]__Minecraftaddicts.com,,195928,Hashmob,vBulletin >= v3.8.5
HO[1169]__Scitechnol.com,,37488,Hashmob,MD5
HO[1168]__Nefuniversity.org,,220311,Hashmob,MD5
HO[1167]__Armyforcewarland.com,,1544581,Hashmob,MD5
HO[1166]__Rongshuxia.com,,1523717,Hashmob,md5($pass.$salt)
HO[1165]__Lifetip.icross.co.kr,,854076,Hashmob,MD5
HO[1164]__Roseindia.net,,683204,Hashmob,MD5
HO[1162]__Patreon.com,,872902,Hashmob,"bcrypt $2*$, Blowfish (Unix)"
HO[1161]__Xhamster.com,,297894,Hashmob,MD5
HO[1156]__VGMods.net,,289519,Hashmob,phpass
HO[1142]__Blankmediagames.com (Town of Salem),,7596227,Hashmob,phpass
HO[113]__Nulled.io,,308318,Hashmob,"MyBB 1.2+, IPB2+ (Invision Power Board)"
HO[1125]__Androidforums.com,,654466,Hashmob,vBulletin >= v3.8.5
HO[1124]__Gamerzplanet.net,,1012471,Hashmob,vBulletin >= v3.8.5
HO[1123]__Warezfusion.org,,13912,Hashmob,MD5
HO[1122]__Uefa.com,,442,Hashmob,MD5
HO[1121]__Turk-internet.com,,62649,Hashmob,MD5
HO[1120]__Topcon.com,,24240,Hashmob,MD5
HO[1119]__Rigenter.com,,6896,Hashmob,MD5
HO[1117]__Pardeevillecarshow.com,,19691,Hashmob,MD5
HO[1116]__Megakoszulki.pl,,27294,Hashmob,MD5
HO[1115]__Linode.com,,8693,Hashmob,MD5
HO[1114]__Verified.cm,,13477,Hashmob,vBulletin >= v3.8.5
HO[1113]__Ufolabs.ru,,14722,Hashmob,MD5
HO[1112]__Streamcraft.net,,131038,Hashmob,md5(md5($pass))
HO[1111]__Sky-hack.ru,,2641,Hashmob,md5(md5($pass))
HO[1110]__Sin3v,,2248,Hashmob,MD5
HO[1109]__Sevendollarclick.com,,3804,Hashmob,MD5
HO[1108]__Parapa.mail.ru,,3269758,Hashmob,MD5
HO[1107]__Nute.ufsc.br,,28557,Hashmob,MD5
HO[1106]__Mythicalworld.net,,81328,Hashmob,md5(md5($pass))
HO[1104]__Just-roleplay.ru,,47339,Hashmob,MD5
HO[1103]__Icrafts.su,,208295,Hashmob,md5(md5($pass))
HO[1102]__Hacker.org,,5069,Hashmob,MD5
HO[1101]__Gamesbites.com,,43173,Hashmob,MD5
HO[1100]__Freehack.com,,5506,Hashmob,vBulletin >= v3.8.5
HO[1099]__Fourdollarclick.com,,42042,Hashmob,MD5
HO[1097]__Smallworlds.com,,79944,Hashmob,vBulletin >= v3.8.5
HO[1090]__Mumsatwork.ae,,6034,Hashmob,MD5
HO[108]__MPGH.net,,2237445,Hashmob,vBulletin >= v3.8.5
HO[1080]__Consolespot.net,,110279,Hashmob,vBulletin < v3.8.5
HO[107]__Habbo,,344413,Hashmob,md5($pass.$salt)
HO[1078]__Torrent-invites.com,,185435,Hashmob,vBulletin < v3.8.5
HO[1077]__Facepunch.com,,19523,Hashmob,vBulletin < v3.8.5
HO[1076]__cjs-cdkeys.com,,312149,Hashmob,MD5
HO[1075]__Fanatec.com,,51994,Hashmob,MD5
HO[1074]__Applefight.fr,,460,Hashmob,SHA2-256
HO[1071]__Weheartit.com,,5966864,Hashmob,SHA2-256
HO[1070]__Hackforums.net,,171900,Hashmob,"MyBB 1.2+, IPB2+ (Invision Power Board)"
HO[106]__17.media,,9895062,Hashmob,MD5
HO[1069]__Xbox360iso,,711352,Hashmob,vBulletin >= v3.8.5
HO[1068]__Ipmart-bg.com,,171884,Hashmob,vBulletin >= v3.8.5
HO[105]__LBSG.net,,4039924,Hashmob,MD5
HO[1050]__Mortalonline.com,,326691,Hashmob,MD5
HO[104]__Forbes,,1058237,Hashmob,phpass
HO[1049]__Starvault.se,,32434,Hashmob,vBulletin < v3.8.5
HO[1043]__Amplitude-studios.com,,95810,Hashmob,vBulletin >= v3.8.5
"HO[1038]__Myspace (unsalted, maxlen 10)",,113884863,Hashmob,SHA1
HO[1037]__Myspace (salted),,67595065,Hashmob,sha1($salt.$pass)
HO[1036]__Mac-forums.com,,321476,Hashmob,vBulletin >= v3.8.5
HO[1032]__Flyinghearts.info,,175032,Hashmob,"bcrypt $2*$, Blowfish (Unix)"
HO[1031]__Animoto.com,,22439713,Hashmob,sha256($pass.$salt)
HO[102]__Naughty America,,316860,Hashmob,MD5
HO[101]__Heroes of Newerth,,2344049,Hashmob,vBulletin < v3.8.5
HO[1017]__Disqus.com,,3119850,Hashmob,sha1($salt.$pass)
HO[1007]__Thefaveapp.com,,229554,Hashmob,"Ruby on Rails Restful Auth (one round, no sitekey)"
HO[1002]__LotRO.com,,428178,Hashmob,vBulletin < v3.8.5
