"breachdates","published_mo_yr","domain","hacker","records","sourcetype"
,"2017-02-01T06:00:00.000Z","adb.org.sg","MinionGhost",247,"leakreport"
,"2017-02-01T06:00:00.000Z","ne.jp","Unknown",226,"leakreport"
,"2017-02-01T06:00:00.000Z","kavkom.tv","V00d00_5h3ll",159,"leakreport"
,"2017-02-01T06:00:00.000Z","smp7cilacap.sch.id","Andripzf",50,"leakreport"
,"2017-02-01T06:00:00.000Z","smkn1cilacap.sch.id","Andripzf",66,"leakreport"
,"2017-02-01T06:00:00.000Z","smpn65jkt.sch.id","Andripzf",132,"leakreport"
,"2017-02-01T06:00:00.000Z","smpn4bandung.sch.id","Andripzf",73,"leakreport"
,"2017-02-01T06:00:00.000Z","smkn3bojonegoro.sch.id","Andripzf",50,"leakreport"
,"2017-02-01T06:00:00.000Z","smantisi.sch.id","Andripzf",147,"leakreport"
,"2017-02-01T06:00:00.000Z","sman1kapuas.sch.id","Andripzf",127,"leakreport"
,"2017-02-01T06:00:00.000Z","spensamuntilan.sch.id","Andripzf",34,"leakreport"
,"2017-02-01T06:00:00.000Z","ortomec.com.co","0xZANUT",1050,"leakreport"
,"2017-02-01T06:00:00.000Z","casadelacultura.gob.ec","0xZANUT",76,"leakreport"
,"2017-02-01T06:00:00.000Z","popovggz.be","Anonymous",508,"leakreport"
,"2017-02-01T06:00:00.000Z","uni-stuttgart.de","Unknown",3324,"leakreport"
,"2017-02-01T06:00:00.000Z","lawnonline.co.nz","Condomenium",203,"leakreport"
,"2017-02-01T06:00:00.000Z","cinemasgaumontpathe.com","Volca780",165,"leakreport"
,"2017-02-01T06:00:00.000Z","wish.com","Volca780",506,"leakreport"
,"2017-02-01T06:00:00.000Z","adflip.com","Unknown",1055,"leakreport"
,"2017-02-01T06:00:00.000Z","chesshere.com","Anon",538342,"leakreport"
,"2017-02-01T06:00:00.000Z","instagram.com","Harwingill",1072,"leakreport"
,"2017-02-01T06:00:00.000Z","wireclass.com","GhostXSecurity",2243,"leakreport"
,"2017-02-01T06:00:00.000Z","xxltaxi.ru","Sqlheaven",187,"leakreport"
,"2017-02-01T06:00:00.000Z","horseandhound.co.uk","Anon",93362,"leakreport"
,"2017-02-01T06:00:00.000Z","fbi.gov","HackTheWorld",55,"leakreport"
,"2017-02-01T06:00:00.000Z","rubook.com","Unknown",3288,"leakreport"
,"2017-02-01T06:00:00.000Z","playstation.com","Hamedss",920,"leakreport"
,"2017-02-01T06:00:00.000Z","marathonoil.com","TheHarvester",167,"leakreport"
,"2017-02-01T06:00:00.000Z","spendlikeaboss.com","Unknown",141,"leakreport"
,"2017-02-01T06:00:00.000Z","daemon-tools.cc","Anon",417981,"leakreport"
,"2017-02-01T06:00:00.000Z","igromania.ru","Anon",14101,"leakreport"
,"2017-02-01T06:00:00.000Z","divxsubtitles.net","Anon",285338,"leakreport"
,"2017-02-01T06:00:00.000Z","socialclub.rockstargames.com","Jedjainmehul",1293,"leakreport"
,"2017-02-01T06:00:00.000Z","pichak.net","Sh4dow",651,"leakreport"
,"2017-02-01T06:00:00.000Z","talahost.com","Sh4dow",3246,"leakreport"
,"2017-02-01T06:00:00.000Z","softgozar.com","Sh4dow",4407,"leakreport"
,"2017-02-01T06:00:00.000Z","apktops.ir","Sh4dow",3002,"leakreport"
,"2017-02-01T06:00:00.000Z","vostbank.ru","Unknown",74,"leakreport"
,"2017-02-01T06:00:00.000Z","dvbank.ru","Unknown",90,"leakreport"
,"2017-02-01T06:00:00.000Z","hacker.co.kr","Anon",141096,"leakreport"
,"2017-02-01T06:00:00.000Z","blackops2forum.com","Anon",143205,"leakreport"
,"2017-02-01T06:00:00.000Z","8mindating.com","Anon",248642,"leakreport"
,"2017-02-01T06:00:00.000Z","line.me","Spade",300,"leakreport"
,"2017-02-01T06:00:00.000Z","anniesremedy.com","Unknown",2715,"leakreport"
,"2017-02-01T06:00:00.000Z","aantv.com","Unknown",22677,"leakreport"
,"2017-02-01T06:00:00.000Z","linleygroup.com","Unknown",1718,"leakreport"
,"2017-02-01T06:00:00.000Z","va-drivercourses.com","Unknown",3317,"leakreport"
,"2017-02-01T06:00:00.000Z","aksaraforkids.com","Sqlheaven",96,"leakreport"
,"2017-02-01T06:00:00.000Z","rucoin.ru","Sqlheaven",181,"leakreport"
,"2017-02-01T06:00:00.000Z","denuvo.com","Unknown",180,"leakreport"
,"2017-02-01T06:00:00.000Z","fleckens.hu","Unknown",312,"leakreport"
,"2017-02-01T06:00:00.000Z","delhack.su","Unknown",699,"leakreport"
,"2017-02-01T06:00:00.000Z","aliexpress.am","Spyhackerz",589,"leakreport"
,"2017-02-01T06:00:00.000Z","pikpok.com","Anon",227814,"leakreport"
,"2017-02-01T06:00:00.000Z","revenge-games.com","Unknown",351,"leakreport"
,"2017-02-01T06:00:00.000Z","plant-management.gr","Byattack",1104,"leakreport"
,"2017-02-01T06:00:00.000Z","agensite.com","_butterfly_",1386,"leakreport"
,"2017-02-01T06:00:00.000Z","jarttuslots.com","Unknown",23,"leakreport"
,"2017-02-01T06:00:00.000Z","mediawire.com","Anon",110658,"leakreport"
,"2017-02-01T06:00:00.000Z","oe3.org","Unknown",0,"news"
,"2017-02-01T06:00:00.000Z","fuse.net","Unknown",11553,"leakreport"
,"2017-02-01T06:00:00.000Z","puush.me",".evil007",886,"leakreport"
,"2017-02-01T06:00:00.000Z","animutank.com","Anon",171113,"leakreport"
,"2017-02-01T06:00:00.000Z","eshop.sunlite.hk","Sqlheaven",98,"leakreport"
,"2017-02-01T06:00:00.000Z","shop.kingbrand.com","Sqlheaven",98,"leakreport"
,"2017-02-01T06:00:00.000Z","mspy.com","Anon",400639,"leakreport"
,"2017-02-01T06:00:00.000Z","fenerium.com.tr","Puppetmaster135",5581,"leakreport"
,"2017-02-01T06:00:00.000Z","unclejeans.com","Anon",243249,"leakreport"
,"2017-02-01T06:00:00.000Z","deezer.com","Volca780",503,"leakreport"
,"2017-02-01T06:00:00.000Z","trillian.im","Catz",79028,"leakreport"
,"2017-02-01T06:00:00.000Z","chod-cheats.com","Catz",2393,"leakreport"
,"2017-02-01T06:00:00.000Z","pr-rp.com","Catz",3660,"leakreport"
,"2017-01-01T06:00:00.000Z","unknown20.unknown","Unknown",1503710,"news"
,"2017-02-01T06:00:00.000Z","opalts.hol.es","xZekePvP",489,"leakreport"
,"2017-01-01T06:00:00.000Z","minecraft.net","Brevity",364,"leakreport"
,"2017-01-01T06:00:00.000Z","talktalk.co.uk","SonnySpooks",4642,"leakreport"
,"2017-01-01T06:00:00.000Z","guitarseek.com","Unknown",2433,"leakreport"
,"2017-01-01T06:00:00.000Z","opalts.hol.es","xZekePvP",412,"leakreport"
,"2017-01-01T06:00:00.000Z","haddo.nl","SverJPG",770,"leakreport"
,"2017-01-01T06:00:00.000Z","gameology.ir","0ops408",190,"leakreport"
,"2017-01-01T06:00:00.000Z","mail.mil","Sk1p",63,"leakreport"
,"2017-01-01T06:00:00.000Z","navy.mil","Sk1p",68,"leakreport"
,"2017-01-01T06:00:00.000Z","ibs5.org","Mr DOoS",749,"leakreport"
,"2017-01-01T06:00:00.000Z","minseg.gob.ar","Unknown",176,"leakreport"
,"2017-01-01T06:00:00.000Z","france.com","Envy",3017,"leakreport"
,"2017-01-01T06:00:00.000Z","torrent-invites.com","Anon",317088,"leakreport"
,"2017-01-01T06:00:00.000Z","studyfrench.ru","BadarM40",1876,"leakreport"
,"2017-01-01T06:00:00.000Z","wedshare.com","Noxsquad",193,"leakreport"
,"2017-01-01T06:00:00.000Z","rentprov.com","Noxsquad",6356,"leakreport"
,"2017-01-01T06:00:00.000Z","panteion.gr","AN0NT0XIC",9,"leakreport"
,"2017-01-01T06:00:00.000Z","arksurvivalevolvedforum.com","Anon",7225,"leakreport"
,"2017-01-01T06:00:00.000Z","wp.pl","Unknown",16180,"leakreport"
,"2017-01-01T06:00:00.000Z","rapid-flyer.com","Anon",352175,"leakreport"
,"2017-01-01T06:00:00.000Z","kalor.go.th","OpThailand",270,"leakreport"
,"2017-01-01T06:00:00.000Z","inlandfisheries.go.th","OpThailand",1841,"leakreport"
,"2017-01-01T06:00:00.000Z","marketlinc.com","Anon",241572,"leakreport"
,"2017-01-01T06:00:00.000Z","pedsed.pitt.edu","Acctleaks",982,"leakreport"
,"2017-01-01T06:00:00.000Z","cashisonline.com","Anon",12431,"leakreport"
,"2017-01-01T06:00:00.000Z","webgenius.co.nz","Anon",121851,"leakreport"
,"2017-01-01T06:00:00.000Z","u-cergy.fr","Unknown",14525,"leakreport"
,"2017-01-01T06:00:00.000Z","creditcards.com","Faiez_FrooNa",2381,"leakreport"
,"2017-01-01T06:00:00.000Z","chiplus.com","mister_aota",12880,"leakreport"
,"2017-01-01T06:00:00.000Z","schedulesetc.com","Unknown",8401,"leakreport"
,"2017-01-01T06:00:00.000Z","itc.edu.sa","Hbbfea",2448,"leakreport"
,"2017-01-01T06:00:00.000Z","sydner-newell.com","Unknown",14,"leakreport"
,"2017-01-01T06:00:00.000Z","tanbaocorp.vn","Unknown",5032,"leakreport"
,"2017-01-01T06:00:00.000Z","renren.com","CosmicDark",4393343,"leakreport"
,"2017-01-01T06:00:00.000Z","bdsmfap.com","Moujako",1186,"leakreport"
,"2017-01-01T06:00:00.000Z","zoosex.in","Unknown",234,"leakreport"
,"2017-01-01T06:00:00.000Z","samsung.com","Bug7sec",195,"leakreport"
,"2017-01-01T06:00:00.000Z","killergen.com","Unknown",491,"leakreport"
,"2017-01-01T06:00:00.000Z","glu.com","CosmicDark",313170,"leakreport"
,"2017-01-01T06:00:00.000Z","bedabox.com","Bug7sec",9387,"leakreport"
,"2017-01-01T06:00:00.000Z","shopmarkethq.com","Anon",350371,"leakreport"
,"2017-01-01T06:00:00.000Z","runehq.com","Anon",653682,"leakreport"
,"2017-01-01T06:00:00.000Z","blizzard.com","Unknown",154,"leakreport"
,"2017-01-01T06:00:00.000Z","websanguo.com","Anon",504101,"leakreport"
,"2017-01-01T06:00:00.000Z","catamarans.com","Unknown",15948,"leakreport"
,"2017-01-01T06:00:00.000Z","instagram.com","HagashTeam",1072,"leakreport"
,"2017-01-01T06:00:00.000Z","crystalpremium.co.za","Unknown",5138,"leakreport"
,"2017-01-01T06:00:00.000Z","ufrr.br","AntiSec",42,"leakreport"
,"2017-01-01T06:00:00.000Z","staance.com","Anon",109718,"leakreport"
,"2017-01-01T06:00:00.000Z","amtrakguestrewards.com","Troy Hunt Hacker",2827,"leakreport"
,"2017-01-01T06:00:00.000Z","pizzahut.co.uk","Coders_Cavern",122,"leakreport"
,"2017-01-01T06:00:00.000Z","durexwinkel.nl","Unknown",35,"leakreport"
,"2017-01-01T06:00:00.000Z","discreet-condooms.nl","Unknown",21,"leakreport"
,"2017-01-01T06:00:00.000Z","bitcoin.org","Disciple1",366,"leakreport"
,"2017-01-01T06:00:00.000Z","stu.ask.edu.kw","Unknown",2426,"leakreport"
,"2017-01-01T06:00:00.000Z","gamevn.com","CosmicDark",1384534,"leakreport"
,"2017-01-01T06:00:00.000Z","mofa.gov.mm","OpMyanmar",51,"leakreport"
,"2017-01-01T06:00:00.000Z","impexta.com","Unknown",81,"leakreport"
,"2017-01-01T06:00:00.000Z","cattracker.com","Hbbfea",17,"leakreport"
,"2017-01-01T06:00:00.000Z","rrc.tums.ac.ir","Hbbfea",11,"leakreport"
,"2017-01-01T06:00:00.000Z","mrgums.ac.ir","Hbbfea",173,"leakreport"
,"2017-01-01T06:00:00.000Z","koochgroup.ir","Hbbfea",23,"leakreport"
,"2017-01-01T06:00:00.000Z","ts-group.ir","Hbbfea",59,"leakreport"
,"2017-01-01T06:00:00.000Z","sourcecode.in.th","Hbbfea",65,"leakreport"
,"2017-01-01T06:00:00.000Z","tarvijequran.ir","Hbbfea",55,"leakreport"
,"2017-01-01T06:00:00.000Z","medicaljobinterview.org.uk","Hbbfea",174,"leakreport"
,"2017-01-01T06:00:00.000Z","quranschool.ir","Hbbfea",627,"leakreport"
,"2017-01-01T06:00:00.000Z","eshop.sunlite.hk","Hbbfea",1764,"leakreport"
,"2017-01-01T06:00:00.000Z","oye-oye.in","Hbbfea",48,"leakreport"
,"2017-01-01T06:00:00.000Z","phpizabi.org","Unknown",138,"leakreport"
,"2017-01-01T06:00:00.000Z","naijapals.com","Unknown",504,"leakreport"
,"2017-01-01T06:00:00.000Z","palaiszelda.com","CosmicDark",11634,"leakreport"
,"2017-01-01T06:00:00.000Z","botoflegends.com","CosmicDark",251481,"leakreport"
,"2017-01-01T06:00:00.000Z","iacpalotina.ind.br","YmmurcBan",264,"leakreport"
,"2017-01-01T06:00:00.000Z","newsoflegends.com","CosmicDark",71773,"leakreport"
,"2017-01-01T06:00:00.000Z","counterstrike.wikia.com","CosmicDark",4876,"leakreport"
,"2017-01-01T06:00:00.000Z","evil-hack.us","Anon",70358,"leakreport"
,"2017-01-01T06:00:00.000Z","macinside.info","Anonmitms",1271,"leakreport"
,"2017-01-01T06:00:00.000Z","dr-mahoud.com","SverJPG",4481,"leakreport"
,"2017-01-01T06:00:00.000Z","telkom.net","Unknown",1458,"leakreport"
,"2017-01-01T06:00:00.000Z","ostenduniversity.edu","OpExposeEducation",87,"leakreport"
,"2017-01-01T06:00:00.000Z","counterstrike.cn","CosmicDark",345456,"leakreport"
,"2017-01-01T06:00:00.000Z","sinfulforums.net","Unknown",100,"leakreport"
,"2017-01-01T06:00:00.000Z","torres.rs.gov.br","K1ll3dK4ff",123,"leakreport"
,"2017-01-01T06:00:00.000Z","bangbros.com","Unknown",351,"leakreport"
,"2017-01-01T06:00:00.000Z","canada.ca","Unknown",547,"leakreport"
,"2017-01-01T06:00:00.000Z","mymail.berkeleycollege.edu","Unknown",2999,"leakreport"
,"2017-01-01T06:00:00.000Z","mistertao.com","Anon",214383,"leakreport"
,"2017-01-01T06:00:00.000Z","u-psud.fr","Unknown",197,"leakreport"
,"2017-01-01T06:00:00.000Z","30wave.com","Unknown",209,"leakreport"
,"2017-01-01T06:00:00.000Z","phforum.com","SrGringo",3501,"leakreport"
,"2017-01-01T06:00:00.000Z","ludygames.com","Fr0z3nData",25029,"leakreport"
,"2017-01-01T06:00:00.000Z","alaangate.com","Zurael sTz",10,"leakreport"
,"2017-01-01T06:00:00.000Z","scam.com","Anon",475583,"leakreport"
,"2017-01-01T06:00:00.000Z","one.chick-fil-a.com","Troy Hunt Hacker",2396,"leakreport"
,"2017-01-01T06:00:00.000Z","missouri.edu","Unknown",2058,"leakreport"
,"2017-01-01T06:00:00.000Z","jfx.com","@va11x",19,"leakreport"
,"2017-01-01T06:00:00.000Z","levationgen.com","xZekePvP",458,"leakreport"
,"2017-01-01T06:00:00.000Z","shadi.com","CosmicDark",1038939,"leakreport"
,"2017-01-01T06:00:00.000Z","zalando.com","Unknown",1771,"leakreport"
,"2017-01-01T06:00:00.000Z","gob.mx","Anonymous Bakersfield",198,"leakreport"
,"2017-01-01T06:00:00.000Z","crackforums.xyz","Unknown",282,"leakreport"
,"2017-01-01T06:00:00.000Z","order.dominos.com","Syncgold13",585,"leakreport"
,"2017-01-01T06:00:00.000Z","streetproject.org","Unknown",11671,"leakreport"
,"2017-01-01T06:00:00.000Z","oldschool.runescape.com","Unknown",1971,"leakreport"
,"2017-01-01T06:00:00.000Z","mybb.com","Unknown",447,"leakreport"
,"2017-01-01T06:00:00.000Z","best-hack.net","Anon",69860,"leakreport"
,"2017-01-01T06:00:00.000Z","sneeuwwereld.nl","Ruthless",39,"leakreport"
,"2017-01-01T06:00:00.000Z","avg-israel.co.il","Unknown",1087,"leakreport"
,"2017-01-01T06:00:00.000Z","blazingvps.com","Unknown",474,"leakreport"
,"2017-01-01T06:00:00.000Z","stc.com.sa","Dr.abolalh",2955,"leakreport"
,"2017-01-01T06:00:00.000Z","bassalegschool.com","Unknown",1988,"leakreport"
,"2017-01-01T06:00:00.000Z","newagepublishers.com","Unknown",2348,"leakreport"
,"2017-01-01T06:00:00.000Z","bunkerindex.com","Troy Hunt Hacker",3933,"leakreport"
,"2017-01-01T06:00:00.000Z","matchus.com","Anon",768348,"leakreport"
,"2017-01-01T06:00:00.000Z","powercard.com","Fr0z3nData",3252,"leakreport"
,"2017-01-01T06:00:00.000Z","spawnscape614.org","EliteGodfather",381,"leakreport"
,"2017-01-01T06:00:00.000Z","swirlscupcakes.ca","Fr0z3nData",1050,"leakreport"
,"2017-01-01T06:00:00.000Z","esguarnacpuntademata.mil.ve","Kapustkiy",1971,"leakreport"
,"2017-01-01T06:00:00.000Z","adultsinglesites.com","Anon",67108,"leakreport"
,"2017-01-01T06:00:00.000Z","ycombinator.com","KettyBazelin",442,"leakreport"
,"2017-01-01T06:00:00.000Z","bkr.se","KettyBazelin",1288,"leakreport"
,"2017-01-01T06:00:00.000Z","webhostingtalk.com","Anon",611016,"leakreport"
,"2017-01-01T06:00:00.000Z","geekacademie.fr","Volca780",535,"leakreport"
,"2017-01-01T06:00:00.000Z","votesex.com.ar","Anon",35496,"leakreport"
,"2017-01-01T06:00:00.000Z","csarenax.ro","Anon",41092,"leakreport"
,"2017-01-01T06:00:00.000Z","dove.org","Anon",47334,"leakreport"
,"2017-01-01T06:00:00.000Z","mostwanted.com.hk","CaptainCaveman",267,"leakreport"
,"2017-01-01T06:00:00.000Z","planet3dnow.de","Anon",111370,"leakreport"
,"2017-01-01T06:00:00.000Z","elysium.gold","Unknown",1183,"leakreport"
,"2017-01-01T06:00:00.000Z","versanus.eu","Unknown",3220,"leakreport"
,"2017-01-01T06:00:00.000Z","legco.gov.vg","LulzSec",2258,"leakreport"
,"2017-01-01T06:00:00.000Z","fondationtrudeau.ca","ShadowSec",23,"leakreport"
,"2017-01-01T06:00:00.000Z","lynda.com","Yomamaobama",61,"leakreport"
,"2017-01-01T06:00:00.000Z","filmsdupoisson.com","FlyHack",292,"leakreport"
,"2017-01-01T06:00:00.000Z","postmedia.com","ShadowSec",138,"leakreport"
,"2017-01-01T06:00:00.000Z","asterios.ru","Anon",739857,"leakreport"
,"2017-01-01T06:00:00.000Z","odontoprimegroup.com","FlyHack",245,"leakreport"
,"2017-01-01T06:00:00.000Z","u-b-w-coin.com","Makemoneystuff",5000,"leakreport"
,"2017-01-01T06:00:00.000Z","deezer.com","Bahxak",728,"leakreport"
,"2017-01-01T06:00:00.000Z","cdiscount.com","Noxsquad",185,"leakreport"
,"2017-01-01T06:00:00.000Z","accgen.org","Null_Mrx",128,"leakreport"
,"2017-01-01T06:00:00.000Z","avon.com","Anon",174526,"leakreport"
,"2017-01-01T06:00:00.000Z","premiumaccounts.me","Unknown",151,"leakreport"
,"2017-01-01T06:00:00.000Z","casacivil.go.gov.br","Cryptolulz666",83,"leakreport"
,"2017-01-01T06:00:00.000Z","gwrr.com","ShadowSec",63,"leakreport"
,"2017-01-01T06:00:00.000Z","parnipcas.org","ShadowSec",18,"leakreport"
,"2017-01-01T06:00:00.000Z","elanic.in","Anon",153329,"leakreport"
,"2017-01-01T06:00:00.000Z","saogoncalo.rj.gov.br","ASOR Hack Team",3949,"leakreport"
,"2017-01-01T06:00:00.000Z","pinoy-market.com","Muhammad Sobri Maulana",72,"leakreport"
,"2017-01-01T06:00:00.000Z","4m.net","Anon",105220,"leakreport"
,"2017-01-01T06:00:00.000Z","electroworld.pl","Anon",142007,"leakreport"
,"2017-01-01T06:00:00.000Z","ado-zone.fr","Bhn3xakweb",15,"leakreport"
,"2017-01-01T06:00:00.000Z","hotdeal.me","Zurael sTz",3683,"leakreport"
,"2017-01-01T06:00:00.000Z","colegiopontoalto.com.br","YmmurcBan",276,"leakreport"
,"2017-01-01T06:00:00.000Z","khurasan.edu.af","Zurael sTz",95,"leakreport"
,"2017-01-01T06:00:00.000Z","northeastnews.in","YmmurcBan",75,"leakreport"
,"2017-01-01T06:00:00.000Z","srilankanext.lk","YmmurcBan",140,"leakreport"
,"2017-01-01T06:00:00.000Z","carbonfiltersdirect.com","YmmurcBan",183,"leakreport"
,"2017-01-01T06:00:00.000Z","beacon724.com","YmmurcBan",5337,"leakreport"
,"2017-01-01T06:00:00.000Z","caerd-ro.com.br","Unknown",408,"leakreport"
,"2017-01-01T06:00:00.000Z","cecit.es","YmmurcBan",321,"leakreport"
,"2017-01-01T06:00:00.000Z","sudeseg.gob.ve","KelvinSecTeam",25,"leakreport"
,"2017-01-01T06:00:00.000Z","fbi.gov","CyberZeist2",156,"leakreport"
,"2016-12-01T06:00:00.000Z","sunocologistics.com","Unknown",243,"leakreport"
,"2017-01-01T06:00:00.000Z","champi.com.br","YmmurcBan",228,"leakreport"
,"2016-12-01T06:00:00.000Z","discovery.ps","Zurael sTz",47,"leakreport"
,"2016-12-01T06:00:00.000Z","cleanfiles.net","Anon",45927,"leakreport"
,"2016-12-01T06:00:00.000Z","kidsandcompany.com","UbiSec",3549,"leakreport"
,"2016-12-01T06:00:00.000Z","hackzforums.net","Unknown",12,"leakreport"
,"2016-12-01T06:00:00.000Z","darkumbra.net","Anon",94331,"leakreport"
,"2016-12-01T06:00:00.000Z","gamak.info","BadarM40",43,"leakreport"
,"2016-12-01T06:00:00.000Z","deutschakademie.de","Anon",195984,"leakreport"
,"2016-12-01T06:00:00.000Z","tafe.com","Unknown",16,"leakreport"
,"2016-12-01T06:00:00.000Z","penang.gov.my","Kaizen_Security",65,"leakreport"
,"2016-12-01T06:00:00.000Z","casacivil.go.gov.br","Unknown",48,"leakreport"
,"2016-12-01T06:00:00.000Z","pjn.gov.ar","Ocsino",1433,"leakreport"
,"2016-12-01T06:00:00.000Z","surfsouthwest.com","ItzDarkInferno",220,"leakreport"
,"2016-12-01T06:00:00.000Z","project-imagination.org","ItzDarkInferno",15,"leakreport"
,"2016-12-01T06:00:00.000Z","healthcouncilcanada.ca","ItzDarkInferno",28,"leakreport"
,"2016-12-01T06:00:00.000Z","askgamblers.com","Unknown",19,"leakreport"
,"2016-12-01T06:00:00.000Z","freedateusa.com","Anon",128406,"leakreport"
,"2016-12-01T06:00:00.000Z","sirumem.com","Anon",136615,"leakreport"
,"2016-12-01T06:00:00.000Z","texas.gov","Yomamaobama",1499,"leakreport"
,"2016-12-01T06:00:00.000Z","fl.gov","Yomamaobama",26866,"leakreport"
,"2016-12-01T06:00:00.000Z","fmglaw.com","Yomamaobama",838,"leakreport"
,"2016-12-01T06:00:00.000Z","nmlegis.gov","Yomamaobama",105,"leakreport"
,"2016-12-01T06:00:00.000Z","waterboards.ca.gov","Yomamaobama",120,"leakreport"
,"2016-12-01T06:00:00.000Z","advancetabco.com","Yomamaobama",170,"leakreport"
,"2016-12-01T06:00:00.000Z","milkprices.com","Troy Hunt Hacker",1333,"leakreport"
,"2016-12-01T06:00:00.000Z","myhockeyrankings.com","Troy Hunt Hacker",9968,"leakreport"
,"2016-12-01T06:00:00.000Z","paintballsportsny.com","Troy Hunt Hacker",5000,"leakreport"
,"2016-12-01T06:00:00.000Z","fftoday.com","Troy Hunt Hacker",4406,"leakreport"
,"2016-12-01T06:00:00.000Z","gameshot.net","Anon",290287,"leakreport"
,"2016-12-01T06:00:00.000Z","videosz.com","Troy Hunt Hacker",405,"leakreport"
,"2016-12-01T06:00:00.000Z","gcuf.edu.pk","D3n14n",439,"leakreport"
,"2016-12-01T06:00:00.000Z","naijapals.com","D3n14n",433,"leakreport"
,"2016-12-01T06:00:00.000Z","skillab.it","Mostarr Bin",1348,"leakreport"
,"2016-12-01T06:00:00.000Z","tarh-no.ir","Zurael sTz",316,"leakreport"
,"2016-12-01T06:00:00.000Z","go2global.co.za","UbiSec",268,"leakreport"
,"2016-12-01T06:00:00.000Z","mcbans.com","Anon",136962,"leakreport"
,"2016-12-01T06:00:00.000Z","payasugym.com","Anon",305000,"leakreport"
,"2016-12-01T06:00:00.000Z","shwemyanmar.info","BadarM40",90,"leakreport"
,"2016-12-01T06:00:00.000Z","svuonline.org","Unknown",458,"leakreport"
,"2016-12-01T06:00:00.000Z","teamviewer.com","M0rg4n",344,"leakreport"
,"2016-12-01T06:00:00.000Z","zerotohundred.com","Anon",174335,"leakreport"
,"2016-12-01T06:00:00.000Z","play-gar.com","Anon",142845,"leakreport"
,"2016-12-01T06:00:00.000Z","toontownalley.com","Anon",64586,"leakreport"
,"2016-12-01T06:00:00.000Z","leakninja.com","Unknown",2959,"leakreport"
,"2016-12-01T06:00:00.000Z","cut-urls.com","Yomamaobama",977,"leakreport"
"2016-12-31T00:00:00.000Z","2016-12-01T06:00:00.000Z","mymail.berkeleycollege.edu","Unknown",16983,"leakreport"
,"2016-12-01T06:00:00.000Z","happygreetings.net","Yomamaobama",434,"leakreport"
,"2016-12-01T06:00:00.000Z","diving.org.il","El Moujahidin Team",145,"leakreport"
,"2016-12-01T06:00:00.000Z","thecrims.com","Anon",162826,"leakreport"
,"2016-12-01T06:00:00.000Z","tgmco.ir","Zurael sTz",31,"leakreport"
,"2016-12-01T06:00:00.000Z","sacal-lb.com","Israel Cyber Army",49,"leakreport"
,"2016-12-01T06:00:00.000Z","vbforums.com","Anon",194980,"leakreport"
,"2016-12-01T06:00:00.000Z","tbcci.org","New World Hackers",631,"leakreport"
,"2016-12-01T06:00:00.000Z","edu.hk","r3v_m4y",6805,"leakreport"
,"2016-12-01T06:00:00.000Z","issma.ir","Israel Cyber Army",289,"leakreport"
